1.0	0.41063197536987806
2.0	2.240349688141134
3.0	0.6679237125838414
4.0	0.3792657336755325
5.0	0.25848569349566874
6.0	0.1890429964638799
7.0	0.14270164661483042
8.0	0.11144753998642816
9.0	0.0935471549616545
10.0	0.08777850095538564
11.0	0.09113018429930518
12.0	0.0957624725071188
13.0	0.09729785905921573
14.0	0.09743189972534835
15.0	0.09632229550648197
16.0	0.0920207584999289
17.0	0.07874379925761602
18.0	0.05767559458540872
19.0	0.03850234485678625
20.0	0.023800229997339183
21.0	0.012595022903400553
22.0	0.005506809636693652
23.0	2.375598528878326
24.0	1.0269096263591329
25.0	0.5501224490294194
26.0	0.3749591487998434
27.0	0.2744287573586563
28.0	0.20650222884495
29.0	0.15645265839392405
30.0	0.12423921083664108
31.0	0.10980352454785816
32.0	0.11250782921754533
33.0	0.12891361416474428
34.0	0.13058218281252507
35.0	0.13074723298384913
36.0	0.1307293906814317
37.0	0.13038597766244364
38.0	0.12696994914626678
39.0	0.0935261719998631
40.0	0.06343502672284852
41.0	0.041912669020971786
42.0	0.026369667506488406
43.0	0.01622111363463294
44.0	0.006269388197890199
45.0	0.4469137780248909
46.0	0.8073115802372256
47.0	0.5661464015452629
48.0	0.4015717522910185
49.0	0.29713850630250804
50.0	0.229051545906503
51.0	0.17354022914700928
52.0	0.1261152497584585
53.0	0.09311170418628864
54.0	0.08795186410724265
55.0	0.11033202434259859
56.0	0.10090384617296738
57.0	0.0989100065710475
58.0	0.09873913116535003
59.0	0.09993901308933532
60.0	0.10518034196114526
61.0	0.12770327425202438
62.0	0.09504443771704135
63.0	0.06412619820067869
64.0	0.04758423912848565
65.0	0.03484714219234796
66.0	0.02072883298136662
67.0	0.5439843148076258
68.0	0.5097913801905232
69.0	0.40929100366257387
70.0	0.324433006891132
71.0	0.262874976096674
72.0	0.2149485842012823
73.0	0.15506569134409365
74.0	0.08812051592466286
75.0	0.06122783381964206
76.0	0.04117682117982952
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.09641936301407895
84.0	0.07217834837617197
85.0	0.05734209181766256
86.0	0.04663311254919292
87.0	0.036101501491722136
88.0	0.014170645191415029
89.0	0.21209015218132365
90.0	0.4145088263082518
91.0	0.38307643804714786
92.0	0.324507218540131
93.0	0.26982832049017524
94.0	0.24995153666153513
95.0	0.2534309088577534
96.0	0.21080730242082465
97.0	0.09905429577527536
98.0	0.045474833265658945
99.0	0.0
100.0	0.0
101.0	0.0
102.0	0.0
103.0	0.0
104.0	0.0
105.0	0.036015328294250616
106.0	0.06728794639481485
107.0	0.057784121858798575
108.0	0.04981626704527874
109.0	0.04307127338183653
110.0	0.03634150544607881
111.0	0.3419561961515851
112.0	0.3387314308906993
113.0	0.310704132892369
114.0	0.2653656912003427
115.0	0.21408991095710633
116.0	0.18673249720055973
117.0	0.2083744911341947
118.0	0.1451890575618579
119.0	0.08705025754711626
120.0	0.032168892282257396
121.0	0.0
122.0	0.0
123.0	0.0
124.0	0.0
125.0	0.0
126.0	0.0
127.0	0.06016668686817285
128.0	0.057170362119466675
129.0	0.05165445594690815
130.0	0.04638289271563918
131.0	0.04177870481233738
132.0	0.019824789888595713
133.0	0.1507355496095933
134.0	0.3004334904163408
135.0	0.28987596481975664
136.0	0.2646605704904469
137.0	0.2282207665464641
138.0	0.19244039465649587
139.0	0.1765094444331341
140.0	0.1563695147267684
141.0	0.11351511489971933
142.0	0.07971665317763749
143.0	0.0
144.0	0.0
145.0	0.0
146.0	0.0
147.0	0.0
148.0	0.0
149.0	0.02838293740328013
150.0	0.05493405918572712
