1.0	0.11183606915706622
2.0	1.0000000000000002
3.0	0.07755940065332954
4.0	0.03556159218918631
5.0	0.011063318915489947
6.0	0.009535137614256908
7.0	0.0050196717633924845
8.0	0.005010971920320802
9.0	0.0014986749476146872
10.0	0.0008214853817337179
11.0	0.00017301517036917127
12.0	0.06521337811660728
13.0	0.21754923448241936
14.0	0.16248952475253256
15.0	0.033265809630221015
16.0	0.013316123715126561
17.0	0.008834762779442748
18.0	0.007198166639946971
19.0	0.0052991347639645605
20.0	0.002856787497281169
21.0	0.0026237588866112813
22.0	0.0008338093840105768
23.0	0.025796591466823057
24.0	0.11924006382784472
25.0	0.05757493113245755
26.0	0.07556040050257484
27.0	0.010896351034504242
28.0	0.014186509167675847
29.0	0.011257111593095684
30.0	0.0026213535065426983
31.0	0.0036014573908738383
32.0	0.0016757935180259026
33.0	0.0012542217895458762
34.0	0.023046126054989804
35.0	0.025468888425313682
36.0	0.05541575627768232
37.0	0.02079956703675349
38.0	0.013745060355335884
39.0	0.0067084430417074185
40.0	0.005407011438663933
41.0	0.004201684209780698
42.0	0.0028519230408590307
43.0	0.003742673126346444
44.0	0.0016577140053520342
45.0	0.014440779168779326
46.0	0.03766200410482047
47.0	0.019999337699969588
48.0	0.017198567785436058
49.0	0.04044186757437035
50.0	0.0060900221472770695
51.0	0.004606515679852815
52.0	0.004659225823703152
53.0	0.0027865080940761462
54.0	0.0020831261518578404
55.0	0.0033671274635024787
56.0	0.013217938565379056
57.0	0.026868580481532692
58.0	0.013137595673551388
59.0	0.020022832604212233
60.0	0.013496372481811139
61.0	0.019068064495264377
62.0	0.012431813354353137
63.0	0.005073286949156038
64.0	0.00371328822526761
65.0	0.0037832421895691907
66.0	0.0018235141829022782
67.0	0.010415946152370419
68.0	0.08920555279220006
69.0	0.01274103163360112
70.0	0.027163715258352303
71.0	0.01207538221909698
72.0	0.009708298366282437
73.0	0.005626363501205
74.0	0.009094683935264226
75.0	0.0028476930038677153
76.0	0.0033404795789815614
77.0	0.0013961398641616912
78.0	0.027063045486997058
79.0	0.02467848256480324
80.0	0.028188680169283623
81.0	0.019933588807569364
82.0	0.012452873885885936
